elapsed,temp_phy0,temp_phy1
151.0,115.0,115.0
152.0,115.0,115.0
153.1,115.0,115.0
154.1,113.0,113.0
155.2,115.0,115.0
156.3,115.0,115.0
157.3,115.0,115.0
158.4,115.0,115.0
159.4,115.0,115.0
160.5,115.0,115.0
161.6,115.0,115.0
162.6,115.0,115.0
163.7,115.0,115.0
164.8,115.0,115.0
165.8,115.0,115.0
166.9,115.0,115.0
167.9,115.0,115.0
169.0,115.0,115.0
170.1,115.0,115.0
171.1,115.0,115.0
172.2,115.0,115.0
173.3,115.0,115.0
174.3,115.0,115.0
175.4,115.0,115.0
176.4,115.0,115.0
177.5,115.0,115.0
178.6,115.0,115.0
179.6,115.0,115.0
180.7,115.0,115.0
181.8,115.0,115.0
182.8,115.0,115.0
183.9,115.0,115.0
184.9,115.0,115.0
186.0,115.0,115.0
187.1,115.0,115.0
188.1,115.0,115.0
189.2,115.0,115.0
190.2,115.0,115.0
191.3,115.0,115.0
192.4,115.0,115.0
193.4,115.0,115.0
194.5,115.0,115.0
195.6,115.0,115.0
196.6,115.0,115.0
197.7,117.0,117.0
198.8,115.0,115.0
199.8,115.0,115.0
200.9,115.0,115.0
201.9,115.0,115.0
203.0,115.0,115.0
204.1,117.0,117.0
205.1,115.0,115.0
206.2,117.0,117.0
207.3,115.0,115.0
208.3,117.0,117.0
209.4,117.0,117.0
210.4,117.0,117.0
211.5,117.0,117.0
212.6,117.0,117.0
213.6,115.0,115.0
214.7,115.0,115.0
215.7,117.0,117.0
216.8,117.0,117.0
217.9,117.0,117.0
218.9,115.0,115.0
220.0,117.0,117.0
221.0,117.0,117.0
222.1,117.0,117.0
223.2,117.0,117.0
224.2,117.0,117.0
225.3,117.0,117.0
226.4,117.0,117.0
227.4,117.0,117.0
228.5,117.0,117.0
229.6,117.0,117.0
230.6,117.0,117.0
231.7,117.0,117.0
232.7,117.0,117.0
233.8,117.0,117.0
234.9,117.0,117.0
235.9,117.0,117.0
237.0,117.0,117.0
238.1,117.0,117.0
239.1,117.0,117.0
240.2,117.0,117.0
241.2,117.0,117.0
242.3,117.0,117.0
243.4,117.0,117.0
244.4,117.0,117.0
245.5,117.0,117.0
246.6,117.0,117.0
247.6,117.0,117.0
248.7,117.0,117.0
249.8,117.0,117.0
250.8,117.0,117.0
251.9,117.0,117.0
252.9,117.0,117.0
254.0,117.0,117.0
255.1,115.0,115.0
256.1,117.0,117.0
257.2,117.0,117.0
258.2,117.0,117.0
259.3,117.0,117.0
260.4,117.0,117.0
261.4,117.0,117.0
262.5,117.0,117.0
263.6,117.0,117.0
264.6,117.0,117.0
265.7,117.0,117.0
266.7,117.0,117.0
267.8,115.0,115.0
268.9,117.0,117.0
269.9,117.0,117.0
271.0,117.0,117.0
272.0,117.0,117.0
273.1,117.0,117.0
274.2,117.0,117.0
275.2,117.0,117.0
276.3,117.0,117.0
277.3,117.0,117.0
278.4,117.0,117.0
279.5,117.0,117.0
280.5,117.0,117.0
281.6,117.0,117.0
282.6,117.0,117.0
283.7,117.0,117.0
284.8,117.0,117.0
285.8,117.0,117.0
286.9,117.0,117.0
287.9,117.0,117.0
289.0,117.0,117.0
290.1,117.0,117.0
291.1,117.0,117.0
292.2,117.0,117.0
293.2,117.0,117.0
294.3,117.0,117.0
295.4,117.0,117.0
296.4,117.0,117.0
297.5,117.0,117.0
298.5,117.0,117.0
299.6,117.0,117.0
300.7,117.0,117.0
301.7,117.0,117.0
302.8,117.0,117.0
303.9,117.0,117.0
304.9,117.0,117.0
306.0,117.0,117.0
307.0,117.0,117.0
308.1,117.0,117.0
309.2,117.0,117.0
310.2,117.0,117.0
311.3,117.0,117.0
312.4,117.0,117.0
313.4,117.0,117.0
314.5,117.0,117.0
315.5,117.0,117.0
316.6,117.0,117.0
317.7,117.0,117.0
318.7,117.0,117.0
319.8,117.0,117.0
320.9,117.0,117.0
321.9,117.0,117.0
323.0,117.0,117.0
324.0,117.0,117.0
325.1,117.0,117.0
326.2,117.0,117.0
327.2,117.0,117.0
328.3,117.0,117.0
329.3,117.0,117.0
330.4,117.0,117.0
331.5,117.0,117.0
332.5,117.0,117.0
333.6,117.0,117.0
334.6,117.0,117.0
335.7,117.0,117.0
336.8,117.0,117.0
337.8,117.0,117.0
338.9,117.0,117.0
340.0,117.0,117.0
341.0,117.0,117.0
342.1,117.0,117.0
343.1,117.0,117.0
344.2,117.0,117.0
345.3,117.0,117.0
346.3,117.0,117.0
347.4,117.0,117.0
348.4,117.0,117.0
349.5,117.0,117.0
350.6,117.0,117.0
351.6,117.0,117.0
352.7,117.0,117.0
353.7,117.0,117.0
354.8,117.0,117.0
355.9,117.0,117.0
356.9,117.0,117.0
358.0,117.0,117.0
359.1,117.0,117.0
360.1,117.0,117.0
361.2,117.0,117.0
362.3,117.0,117.0
363.3,117.0,117.0
364.4,117.0,117.0
365.4,117.0,117.0
366.5,117.0,117.0
367.6,117.0,117.0
368.6,117.0,117.0
369.7,117.0,117.0
370.7,117.0,117.0
371.8,117.0,117.0
372.9,117.0,117.0
373.9,117.0,117.0
375.0,117.0,117.0
376.1,117.0,117.0
377.1,117.0,117.0
378.2,117.0,117.0
379.2,117.0,117.0
380.3,117.0,117.0
381.4,117.0,117.0
382.4,117.0,117.0
383.5,117.0,117.0
384.5,117.0,117.0
385.6,117.0,117.0
386.7,117.0,117.0
387.7,117.0,117.0
388.8,117.0,117.0
389.8,117.0,117.0
390.9,117.0,117.0
392.0,117.0,117.0
393.0,117.0,117.0
394.1,117.0,117.0
395.1,117.0,117.0
396.2,117.0,117.0
397.3,117.0,117.0
398.3,117.0,117.0
399.4,117.0,117.0
400.4,117.0,117.0
401.5,117.0,117.0
402.6,117.0,117.0
403.6,117.0,117.0
404.7,117.0,117.0
405.8,117.0,117.0
406.8,117.0,117.0
407.9,117.0,117.0
409.0,117.0,117.0
410.0,117.0,117.0
411.1,117.0,117.0
412.1,117.0,117.0
413.2,117.0,117.0
414.3,117.0,117.0
415.3,117.0,117.0
416.4,117.0,117.0
417.5,117.0,117.0
418.5,117.0,117.0
419.6,117.0,117.0
420.6,117.0,117.0
421.7,117.0,117.0
422.8,117.0,117.0
423.8,117.0,117.0
424.9,117.0,117.0
425.9,117.0,117.0
427.0,117.0,117.0
428.1,117.0,117.0
429.1,117.0,117.0
430.2,117.0,117.0
431.2,117.0,117.0
432.3,117.0,117.0
433.4,117.0,117.0
434.4,117.0,117.0
435.5,117.0,117.0
436.6,117.0,117.0
437.6,117.0,117.0
438.7,117.0,117.0
439.7,117.0,117.0
440.8,117.0,117.0
441.9,117.0,117.0
442.9,117.0,117.0
444.0,117.0,117.0
445.1,117.0,117.0
446.1,117.0,117.0
447.2,117.0,117.0
448.2,117.0,117.0
449.3,117.0,117.0
450.4,117.0,117.0
451.4,117.0,117.0
452.5,117.0,117.0
453.6,117.0,117.0
454.6,117.0,117.0
455.7,117.0,117.0
456.7,117.0,117.0
457.8,117.0,117.0
458.9,117.0,117.0
459.9,117.0,117.0
461.0,117.0,117.0
462.0,117.0,117.0
463.1,117.0,117.0
464.2,117.0,117.0
465.2,117.0,117.0
466.3,117.0,117.0
467.4,117.0,117.0
468.4,117.0,117.0
469.5,117.0,117.0
470.6,117.0,117.0
471.6,117.0,117.0
472.7,117.0,117.0
473.7,117.0,117.0
474.8,117.0,117.0
475.9,117.0,117.0
476.9,117.0,117.0
478.0,117.0,117.0
479.0,117.0,117.0
480.1,117.0,117.0
481.2,117.0,117.0
482.2,117.0,117.0
483.3,117.0,117.0
484.3,117.0,117.0
485.4,117.0,117.0
486.5,117.0,117.0
487.5,117.0,117.0
488.6,117.0,117.0
489.6,117.0,117.0
490.7,117.0,117.0
491.8,117.0,117.0
492.8,117.0,117.0
493.9,117.0,117.0
495.0,117.0,117.0
496.0,117.0,117.0
497.1,117.0,117.0
498.1,117.0,117.0
499.2,117.0,117.0
500.3,117.0,117.0
501.3,117.0,117.0
502.4,117.0,117.0
503.5,117.0,117.0
504.5,117.0,117.0
505.6,117.0,117.0
506.6,117.0,117.0
507.7,117.0,117.0
508.8,117.0,117.0
509.8,117.0,117.0
510.9,117.0,117.0
512.0,117.0,117.0
513.0,117.0,117.0
514.1,117.0,117.0
515.1,117.0,117.0
516.2,117.0,117.0
517.3,117.0,117.0
518.3,117.0,117.0
519.4,117.0,117.0
520.4,117.0,117.0
521.5,117.0,117.0
522.6,117.0,117.0
523.6,117.0,117.0
524.7,117.0,117.0
525.8,117.0,117.0
526.8,117.0,117.0
527.9,117.0,117.0
529.0,117.0,117.0
530.0,117.0,117.0
531.1,119.0,119.0
532.1,117.0,117.0
533.2,117.0,117.0
534.3,117.0,117.0
535.3,115.0,115.0
536.4,115.0,115.0
537.4,115.0,115.0
538.5,115.0,115.0
539.6,115.0,115.0
540.6,113.0,113.0
541.7,113.0,113.0
542.8,113.0,113.0
543.8,113.0,113.0
544.9,113.0,113.0
546.0,113.0,113.0
547.0,113.0,113.0
548.1,113.0,113.0
549.1,113.0,113.0
550.2,113.0,113.0
551.3,113.0,113.0
552.3,113.0,113.0
553.4,113.0,113.0
554.5,113.0,113.0
555.5,113.0,113.0
556.6,113.0,113.0
557.6,113.0,113.0
558.7,113.0,113.0
559.8,113.0,113.0
560.8,111.0,111.0
561.9,113.0,113.0
562.9,113.0,113.0
564.0,113.0,113.0
565.1,111.0,111.0
566.1,113.0,113.0
567.2,111.0,111.0
568.2,111.0,111.0
569.3,111.0,111.0
570.4,111.0,111.0
571.4,111.0,111.0
572.5,111.0,111.0
573.6,111.0,111.0
574.6,111.0,111.0
575.7,111.0,111.0
576.7,111.0,111.0
577.8,111.0,111.0
578.9,111.0,111.0
580.0,111.0,111.0
581.0,111.0,111.0
582.1,111.0,111.0
583.1,111.0,111.0
584.2,111.0,111.0
585.3,111.0,111.0
586.3,111.0,111.0
587.4,111.0,111.0
588.4,111.0,111.0
589.5,111.0,111.0
590.6,111.0,111.0
591.6,111.0,111.0
592.7,109.0,109.0
593.7,111.0,111.0
594.8,109.0,109.0
595.9,109.0,109.0
596.9,109.0,109.0
598.0,111.0,111.0
599.1,109.0,109.0
600.1,109.0,109.0
601.2,109.0,109.0
602.2,109.0,109.0
603.3,109.0,109.0
604.4,111.0,111.0
605.4,109.0,109.0
606.5,109.0,109.0
607.5,109.0,109.0
608.6,109.0,109.0
609.7,109.0,109.0
610.7,109.0,109.0
611.8,109.0,109.0
612.8,109.0,109.0
613.9,109.0,109.0
615.0,109.0,109.0
616.0,109.0,109.0
617.1,109.0,109.0
618.2,109.0,109.0
619.2,109.0,109.0
620.3,109.0,109.0
621.4,109.0,109.0
622.4,109.0,109.0
623.5,109.0,109.0
624.6,109.0,109.0
625.6,109.0,109.0
626.7,109.0,109.0
627.8,109.0,109.0
628.8,109.0,109.0
629.9,109.0,109.0
630.9,109.0,109.0
632.0,109.0,109.0
633.1,107.0,107.0
634.1,109.0,109.0
635.2,107.0,107.0
636.3,107.0,107.0
637.3,109.0,109.0
638.4,107.0,107.0
639.4,109.0,109.0
640.5,107.0,107.0
641.6,107.0,107.0
642.6,109.0,109.0
643.7,107.0,107.0
644.8,107.0,107.0
645.8,107.0,107.0
646.9,107.0,107.0
648.0,107.0,107.0
649.0,107.0,107.0
650.1,107.0,107.0
651.1,107.0,107.0
652.2,107.0,107.0
653.3,107.0,107.0
654.3,107.0,107.0
655.4,107.0,107.0
656.4,107.0,107.0
657.5,107.0,107.0
658.6,107.0,107.0
659.6,107.0,107.0
660.7,107.0,107.0
661.8,107.0,107.0
662.8,107.0,107.0
663.9,107.0,107.0
664.9,107.0,107.0
666.0,107.0,107.0
667.1,107.0,107.0
668.1,107.0,107.0
669.2,107.0,107.0
670.2,107.0,107.0
671.3,107.0,107.0
672.4,107.0,107.0
673.4,107.0,107.0
674.5,107.0,107.0
675.5,107.0,107.0
676.6,107.0,107.0
677.7,107.0,107.0
678.7,107.0,107.0
679.8,107.0,107.0
680.8,104.0,104.0
681.9,104.0,104.0
683.0,104.0,104.0
684.0,104.0,104.0
685.1,107.0,107.0
686.2,104.0,104.0
687.2,104.0,104.0
688.3,104.0,104.0
689.4,104.0,104.0
690.4,104.0,104.0
691.5,104.0,104.0
692.5,107.0,107.0
693.6,104.0,104.0
694.7,104.0,104.0
695.7,104.0,104.0
696.8,104.0,104.0
697.9,104.0,104.0
698.9,104.0,104.0
700.0,104.0,104.0
701.1,104.0,104.0
702.1,104.0,104.0
703.2,104.0,104.0
704.2,104.0,104.0
705.3,104.0,104.0
706.4,104.0,104.0
707.4,104.0,104.0
708.5,104.0,104.0
709.5,104.0,104.0
710.6,104.0,104.0
711.7,104.0,104.0
712.7,104.0,104.0
713.8,104.0,104.0
714.9,104.0,104.0
715.9,104.0,104.0
717.0,104.0,104.0
718.0,104.0,104.0
719.1,104.0,104.0
720.2,104.0,104.0
721.2,104.0,104.0
722.3,104.0,104.0
723.4,104.0,104.0
724.4,104.0,104.0
725.5,104.0,104.0
726.6,104.0,104.0
727.6,104.0,104.0
728.7,104.0,104.0
729.7,104.0,104.0
730.8,104.0,104.0
731.9,104.0,104.0
732.9,104.0,104.0
734.0,104.0,104.0
735.0,104.0,104.0
736.1,104.0,104.0
737.2,104.0,104.0
738.2,104.0,104.0
739.3,104.0,104.0
740.4,104.0,104.0
741.4,104.0,104.0
742.5,104.0,104.0
743.5,104.0,104.0
744.6,104.0,104.0
745.7,104.0,104.0
746.7,104.0,104.0
747.8,104.0,104.0
748.9,104.0,104.0
749.9,104.0,104.0
751.0,104.0,104.0
752.0,104.0,104.0
753.1,104.0,104.0
754.2,104.0,104.0
755.2,104.0,104.0
756.3,102.0,102.0
757.4,104.0,104.0
758.4,104.0,104.0
759.5,102.0,102.0
760.5,104.0,104.0
761.6,104.0,104.0
762.7,104.0,104.0
763.7,104.0,104.0
764.8,104.0,104.0
765.8,104.0,104.0
766.9,104.0,104.0
768.0,104.0,104.0
769.0,104.0,104.0
770.1,104.0,104.0
771.1,104.0,104.0
772.2,102.0,102.0
773.3,104.0,104.0
774.3,104.0,104.0
775.4,102.0,102.0
776.5,102.0,102.0
777.5,104.0,104.0
778.6,102.0,102.0
779.6,104.0,104.0
780.7,104.0,104.0
781.8,104.0,104.0
782.8,104.0,104.0
783.9,102.0,102.0
785.0,104.0,104.0
786.0,102.0,102.0
787.1,102.0,102.0
788.2,102.0,102.0
789.2,102.0,102.0
790.3,102.0,102.0
791.3,102.0,102.0
792.4,102.0,102.0
793.5,102.0,102.0
794.5,102.0,102.0
795.6,102.0,102.0
796.7,104.0,104.0
797.7,102.0,102.0
798.8,104.0,104.0
799.8,102.0,102.0
800.9,104.0,104.0
802.0,102.0,102.0
803.0,102.0,102.0
804.1,102.0,102.0
805.1,102.0,102.0
806.2,102.0,102.0
807.3,102.0,102.0
808.3,102.0,102.0
809.4,104.0,104.0
810.4,102.0,102.0
811.5,102.0,102.0
812.6,102.0,102.0
813.6,102.0,102.0
814.7,102.0,102.0
815.7,102.0,102.0
816.8,102.0,102.0
817.9,104.0,104.0
818.9,102.0,102.0
820.0,102.0,102.0
821.1,102.0,102.0
822.1,102.0,102.0
823.2,102.0,102.0
824.2,104.0,104.0
825.3,102.0,102.0
826.4,102.0,102.0
827.4,102.0,102.0
828.5,102.0,102.0
829.6,102.0,102.0
830.6,102.0,102.0
831.7,102.0,102.0
832.7,102.0,102.0
833.8,102.0,102.0
834.9,102.0,102.0
835.9,102.0,102.0
837.0,102.0,102.0
838.1,102.0,102.0
839.1,102.0,102.0
840.2,102.0,102.0
841.2,102.0,102.0
842.3,102.0,102.0
843.4,102.0,102.0
844.4,102.0,102.0
845.5,102.0,102.0
846.6,102.0,102.0
847.6,102.0,102.0
848.7,102.0,102.0
849.7,102.0,102.0
850.8,102.0,102.0
851.9,102.0,102.0
852.9,102.0,102.0
854.0,102.0,102.0
855.1,102.0,102.0
856.1,102.0,102.0
857.2,102.0,102.0
858.2,102.0,102.0
859.3,102.0,102.0
860.4,102.0,102.0
861.4,102.0,102.0
862.5,102.0,102.0
863.5,102.0,102.0
864.6,102.0,102.0
865.7,102.0,102.0
866.7,102.0,102.0
867.8,102.0,102.0
868.9,102.0,102.0
869.9,102.0,102.0
871.0,102.0,102.0
872.0,102.0,102.0
873.1,102.0,102.0
874.2,102.0,102.0
875.2,102.0,102.0
876.3,102.0,102.0
877.3,102.0,102.0
878.4,102.0,102.0
879.5,102.0,102.0
880.5,102.0,102.0
881.6,102.0,102.0
882.6,102.0,102.0
883.7,102.0,102.0
884.8,102.0,102.0
885.8,102.0,102.0
886.9,102.0,102.0
888.0,102.0,102.0
889.0,102.0,102.0
890.1,102.0,102.0
891.1,102.0,102.0
892.2,102.0,102.0
893.3,102.0,102.0
894.3,102.0,102.0
895.4,102.0,102.0
896.4,102.0,102.0
897.5,102.0,102.0
898.6,102.0,102.0
899.6,102.0,102.0
900.7,102.0,102.0
901.7,102.0,102.0
902.8,102.0,102.0
903.9,102.0,102.0
904.9,102.0,102.0
906.0,102.0,102.0
907.1,102.0,102.0
908.1,102.0,102.0
909.2,102.0,102.0
910.2,102.0,102.0
911.3,102.0,102.0
912.4,102.0,102.0
913.4,102.0,102.0
914.5,102.0,102.0
915.5,102.0,102.0
916.6,102.0,102.0
917.7,102.0,102.0
918.7,102.0,102.0
919.8,102.0,102.0
920.9,102.0,102.0
921.9,102.0,102.0
923.0,102.0,102.0
924.0,102.0,102.0
925.1,102.0,102.0
926.2,102.0,102.0
927.2,102.0,102.0
928.3,102.0,102.0
929.4,102.0,102.0
930.4,102.0,102.0
931.5,102.0,102.0
932.6,102.0,102.0
933.6,102.0,102.0
934.7,102.0,102.0
935.7,102.0,102.0
936.8,102.0,102.0
937.9,102.0,102.0
938.9,102.0,102.0
940.0,102.0,102.0
941.1,102.0,102.0
942.1,102.0,102.0
943.2,102.0,102.0
944.2,102.0,102.0
945.3,102.0,102.0
946.4,102.0,102.0
947.4,102.0,102.0
948.5,102.0,102.0
949.5,102.0,102.0
950.6,102.0,102.0
951.7,102.0,102.0
952.7,102.0,102.0
953.8,104.0,104.0
954.9,102.0,102.0
956.0,102.0,102.0
957.0,102.0,102.0
958.1,102.0,102.0
959.1,102.0,102.0
960.2,102.0,102.0
961.3,102.0,102.0
962.3,102.0,102.0
963.4,102.0,102.0
964.4,102.0,102.0
965.5,102.0,102.0
966.6,102.0,102.0
967.6,102.0,102.0
968.7,102.0,102.0
969.8,102.0,102.0
970.8,102.0,102.0
971.9,102.0,102.0
972.9,104.0,104.0
974.0,102.0,102.0
975.1,102.0,102.0
976.1,102.0,102.0
977.2,102.0,102.0
978.2,102.0,102.0
979.3,102.0,102.0
980.4,104.0,104.0
981.4,102.0,102.0
982.5,102.0,102.0
983.5,102.0,102.0
984.6,102.0,102.0
985.7,102.0,102.0
986.7,102.0,102.0
987.8,102.0,102.0
988.9,102.0,102.0
989.9,102.0,102.0
991.0,102.0,102.0
992.0,102.0,102.0
993.1,102.0,102.0
994.2,102.0,102.0
995.2,102.0,102.0
996.3,102.0,102.0
997.4,102.0,102.0
998.4,102.0,102.0
999.5,102.0,102.0
1000.5,102.0,102.0
1001.6,102.0,102.0
1002.7,102.0,102.0
1003.7,102.0,102.0
1004.8,102.0,102.0
1005.9,102.0,102.0
1006.9,102.0,102.0
1008.0,102.0,102.0
1009.0,102.0,102.0
1010.1,102.0,102.0
1011.2,102.0,102.0
1012.2,102.0,102.0
1013.3,102.0,102.0
1014.3,102.0,102.0
1015.4,102.0,102.0
1016.5,102.0,102.0
1017.5,102.0,102.0
1018.6,102.0,102.0
1019.6,102.0,102.0
1020.7,102.0,102.0
1021.8,102.0,102.0
1022.8,102.0,102.0
1023.9,102.0,102.0
1024.9,102.0,102.0
1026.0,102.0,102.0
1027.1,102.0,102.0
1028.2,102.0,102.0
1029.2,102.0,102.0
1030.3,102.0,102.0
1031.3,102.0,102.0
1032.4,102.0,102.0
1033.5,102.0,102.0
1034.5,102.0,102.0
1035.6,102.0,102.0
1036.7,102.0,102.0
1037.7,102.0,102.0
1038.8,102.0,102.0
1039.8,102.0,102.0
1040.9,102.0,102.0
1042.0,102.0,102.0
1043.0,102.0,102.0
1044.1,102.0,102.0
1045.2,102.0,102.0
1046.2,102.0,102.0
1047.3,102.0,102.0
1048.4,102.0,102.0
1049.4,102.0,102.0
1050.5,102.0,102.0
1051.6,102.0,102.0
1052.6,102.0,102.0
1053.7,102.0,102.0
1054.7,102.0,102.0
1055.8,102.0,102.0
1056.9,102.0,102.0
1057.9,102.0,102.0
1059.0,102.0,102.0
1060.1,102.0,102.0
1061.1,102.0,102.0
1062.2,102.0,102.0
1063.2,102.0,102.0
1064.3,102.0,102.0
1065.4,102.0,102.0
1066.4,102.0,102.0
1067.5,102.0,102.0
1068.6,102.0,102.0
1069.6,100.0,100.0
1070.7,102.0,102.0
1071.8,102.0,102.0
1072.8,102.0,102.0
1073.9,102.0,102.0
1074.9,102.0,102.0
1076.0,102.0,102.0
1077.1,102.0,102.0
1078.1,102.0,102.0
1079.2,102.0,102.0
1080.2,102.0,102.0
1081.3,102.0,102.0
1082.4,102.0,102.0
1083.4,102.0,102.0
1084.5,102.0,102.0
1085.5,102.0,102.0
1086.6,102.0,102.0
1087.7,102.0,102.0
1088.7,102.0,102.0
1089.8,102.0,102.0
1090.8,102.0,102.0
1091.9,102.0,102.0
1093.0,102.0,102.0
1094.0,102.0,102.0
1095.1,102.0,102.0
1096.2,102.0,102.0
1097.2,102.0,102.0
1098.3,102.0,102.0
1099.4,102.0,102.0
1100.4,102.0,102.0
1101.5,102.0,102.0
1102.5,102.0,102.0
1103.6,102.0,102.0
1104.7,102.0,102.0
1105.7,102.0,102.0
1106.8,100.0,100.0
1107.8,102.0,102.0
1108.9,102.0,102.0
1110.0,102.0,102.0
1111.0,102.0,102.0
1112.1,102.0,102.0
1113.2,102.0,102.0
1114.2,102.0,102.0
1115.3,102.0,102.0
1116.3,102.0,102.0
1117.4,102.0,102.0
1118.5,102.0,102.0
1119.5,102.0,102.0
1120.6,102.0,102.0
1121.7,100.0,100.0
1122.7,102.0,102.0
1123.8,100.0,100.0
1124.8,102.0,102.0
1125.9,102.0,102.0
1127.0,102.0,102.0
1128.0,102.0,102.0
1129.1,100.0,100.0
1130.1,100.0,100.0
1131.2,102.0,102.0
1132.3,102.0,102.0
1133.3,102.0,102.0
1134.4,102.0,102.0
1135.4,100.0,100.0
1136.5,100.0,100.0
1137.6,102.0,102.0
1138.6,100.0,100.0
1139.7,102.0,102.0
1140.8,100.0,100.0
1141.8,102.0,102.0
1142.9,102.0,102.0
1143.9,102.0,102.0
1145.0,102.0,102.0
1146.1,100.0,100.0
1147.1,102.0,102.0
1148.2,100.0,100.0
1149.2,102.0,102.0
1150.3,102.0,102.0
1151.4,102.0,102.0
1152.4,102.0,102.0
1153.5,102.0,102.0
1154.5,102.0,102.0
1155.6,102.0,102.0
1156.7,102.0,102.0
1157.7,102.0,102.0
1158.8,102.0,102.0
1159.8,102.0,102.0
1160.9,100.0,100.0
1162.0,102.0,102.0
1163.0,102.0,102.0
1164.1,102.0,102.0
1165.1,102.0,102.0
1166.2,102.0,102.0
1167.3,100.0,100.0
1168.3,100.0,100.0
1169.4,100.0,100.0
1170.5,100.0,100.0
1171.5,100.0,100.0
1172.6,102.0,102.0
1173.7,100.0,100.0
1174.7,102.0,102.0
1175.8,100.0,100.0
1176.8,102.0,102.0
1177.9,100.0,100.0
1179.0,102.0,102.0
1180.0,102.0,102.0
1181.1,102.0,102.0
1182.1,102.0,102.0
1183.2,102.0,102.0
1184.3,100.0,100.0
1185.3,102.0,102.0
1186.4,100.0,100.0
1187.5,100.0,100.0
1188.5,100.0,100.0
1189.6,102.0,102.0
1190.7,102.0,102.0
1191.7,102.0,102.0
1192.8,102.0,102.0
1193.8,102.0,102.0
1194.9,102.0,102.0
1196.0,102.0,102.0
1197.0,102.0,102.0
1198.1,102.0,102.0
1199.2,102.0,102.0
1200.2,102.0,102.0
1201.3,102.0,102.0
1202.3,102.0,102.0
1203.4,102.0,102.0
1204.5,102.0,102.0
1205.5,102.0,102.0
1206.6,102.0,102.0
1207.7,102.0,102.0
1208.7,102.0,102.0
1209.8,102.0,102.0
1210.8,102.0,102.0
1211.9,102.0,102.0
1213.0,102.0,102.0
1214.0,102.0,102.0
1215.1,102.0,102.0
1216.2,102.0,102.0
1217.2,102.0,102.0
