elapsed,temp_phy0,temp_phy1
1.0,83.0,83.0
2.1,90.0,90.0
3.1,94.0,94.0
4.2,94.0,94.0
5.3,96.0,96.0
6.3,98.0,98.0
7.4,98.0,98.0
8.5,100.0,100.0
9.5,102.0,102.0
10.6,102.0,102.0
11.7,102.0,102.0
12.8,104.0,104.0
13.8,104.0,104.0
14.9,104.0,104.0
16.0,107.0,107.0
17.0,107.0,107.0
18.1,107.0,107.0
19.2,107.0,107.0
20.2,107.0,107.0
21.3,107.0,107.0
22.4,109.0,109.0
23.4,109.0,109.0
24.5,109.0,109.0
25.6,109.0,109.0
26.7,111.0,111.0
27.7,111.0,111.0
28.8,111.0,111.0
29.9,111.0,111.0
30.9,111.0,111.0
32.0,111.0,111.0
33.1,111.0,111.0
34.1,111.0,111.0
35.2,113.0,113.0
36.3,113.0,113.0
37.3,113.0,113.0
38.4,113.0,113.0
39.5,113.0,113.0
40.5,113.0,113.0
41.6,113.0,113.0
42.7,113.0,113.0
43.8,113.0,113.0
44.8,113.0,113.0
45.9,113.0,113.0
47.0,113.0,113.0
48.0,113.0,113.0
49.1,115.0,115.0
50.2,115.0,115.0
51.2,115.0,115.0
52.3,115.0,115.0
53.4,115.0,115.0
54.5,115.0,115.0
55.5,115.0,115.0
56.6,117.0,117.0
57.7,115.0,115.0
58.7,115.0,115.0
59.8,117.0,117.0
60.9,117.0,117.0
61.9,117.0,117.0
63.0,117.0,117.0
64.1,117.0,117.0
65.2,117.0,117.0
66.2,117.0,117.0
67.3,117.0,117.0
68.4,117.0,117.0
69.4,117.0,117.0
70.5,117.0,117.0
71.6,117.0,117.0
72.6,117.0,117.0
73.7,117.0,117.0
74.8,117.0,117.0
75.8,117.0,117.0
76.9,117.0,117.0
78.0,117.0,117.0
79.1,117.0,117.0
80.1,117.0,117.0
81.2,117.0,117.0
82.3,119.0,119.0
83.3,115.0,115.0
84.4,113.0,113.0
85.4,113.0,113.0
86.5,113.0,113.0
87.6,111.0,111.0
88.6,111.0,111.0
89.7,111.0,111.0
90.8,111.0,111.0
91.8,109.0,109.0
92.9,109.0,109.0
94.0,109.0,109.0
95.0,109.0,109.0
96.1,109.0,109.0
97.2,109.0,109.0
98.2,109.0,109.0
99.3,109.0,109.0
100.3,109.0,109.0
101.4,109.0,109.0
102.5,107.0,107.0
103.5,109.0,109.0
104.6,107.0,107.0
105.7,107.0,107.0
106.7,107.0,107.0
107.8,107.0,107.0
108.8,107.0,107.0
109.9,107.0,107.0
111.0,107.0,107.0
112.0,107.0,107.0
113.1,107.0,107.0
114.2,107.0,107.0
115.2,107.0,107.0
116.3,104.0,104.0
117.4,107.0,107.0
118.4,107.0,107.0
119.5,107.0,107.0
120.5,104.0,104.0
121.6,104.0,104.0
122.7,104.0,104.0
123.7,107.0,107.0
124.8,104.0,104.0
125.9,104.0,104.0
126.9,104.0,104.0
128.0,104.0,104.0
129.0,104.0,104.0
130.1,104.0,104.0
131.2,104.0,104.0
132.2,104.0,104.0
133.3,104.0,104.0
134.4,104.0,104.0
135.4,104.0,104.0
136.5,104.0,104.0
137.6,104.0,104.0
138.6,104.0,104.0
139.7,104.0,104.0
140.7,104.0,104.0
141.8,104.0,104.0
142.9,104.0,104.0
143.9,104.0,104.0
145.0,104.0,104.0
146.0,104.0,104.0
147.1,104.0,104.0
148.2,104.0,104.0
149.2,104.0,104.0
150.3,104.0,104.0
151.4,104.0,104.0
152.4,104.0,104.0
153.5,104.0,104.0
154.5,104.0,104.0
155.6,104.0,104.0
156.7,104.0,104.0
157.7,104.0,104.0
158.8,104.0,104.0
159.9,104.0,104.0
160.9,104.0,104.0
162.0,104.0,104.0
163.1,104.0,104.0
164.1,104.0,104.0
165.2,104.0,104.0
166.2,104.0,104.0
167.3,104.0,104.0
168.4,104.0,104.0
169.4,104.0,104.0
170.5,104.0,104.0
171.6,104.0,104.0
172.6,104.0,104.0
173.7,104.0,104.0
174.7,104.0,104.0
175.8,104.0,104.0
176.9,104.0,104.0
177.9,104.0,104.0
179.0,104.0,104.0
180.1,104.0,104.0
181.1,104.0,104.0
182.2,102.0,102.0
183.3,102.0,102.0
184.3,102.0,102.0
185.4,104.0,104.0
186.4,104.0,104.0
187.5,104.0,104.0
188.6,104.0,104.0
189.6,104.0,104.0
190.7,104.0,104.0
191.8,104.0,104.0
192.8,104.0,104.0
193.9,104.0,104.0
194.9,104.0,104.0
196.0,104.0,104.0
197.1,104.0,104.0
198.1,104.0,104.0
199.2,104.0,104.0
200.3,104.0,104.0
201.3,104.0,104.0
202.4,104.0,104.0
203.5,104.0,104.0
204.5,104.0,104.0
205.6,104.0,104.0
206.7,104.0,104.0
207.7,104.0,104.0
208.8,104.0,104.0
209.8,104.0,104.0
210.9,104.0,104.0
212.0,104.0,104.0
213.1,104.0,104.0
214.1,104.0,104.0
215.2,104.0,104.0
216.2,104.0,104.0
217.3,104.0,104.0
218.4,104.0,104.0
219.4,104.0,104.0
220.5,104.0,104.0
221.5,104.0,104.0
222.6,104.0,104.0
223.7,104.0,104.0
224.7,104.0,104.0
225.8,104.0,104.0
226.9,104.0,104.0
227.9,104.0,104.0
229.0,104.0,104.0
230.1,102.0,102.0
231.1,104.0,104.0
232.2,104.0,104.0
233.3,104.0,104.0
234.3,104.0,104.0
235.4,104.0,104.0
236.5,104.0,104.0
237.5,104.0,104.0
238.6,104.0,104.0
239.6,104.0,104.0
240.7,104.0,104.0
241.8,104.0,104.0
242.8,104.0,104.0
243.9,104.0,104.0
244.9,104.0,104.0
246.0,104.0,104.0
247.1,104.0,104.0
248.1,104.0,104.0
249.2,104.0,104.0
250.3,104.0,104.0
251.3,104.0,104.0
252.4,104.0,104.0
253.5,104.0,104.0
254.5,104.0,104.0
255.6,104.0,104.0
256.6,104.0,104.0
257.7,104.0,104.0
258.8,104.0,104.0
259.8,104.0,104.0
260.9,104.0,104.0
261.9,104.0,104.0
263.0,104.0,104.0
264.1,104.0,104.0
265.1,104.0,104.0
266.2,104.0,104.0
267.3,104.0,104.0
268.3,104.0,104.0
269.4,104.0,104.0
270.5,104.0,104.0
271.5,104.0,104.0
272.6,102.0,102.0
273.6,104.0,104.0
274.7,104.0,104.0
275.8,104.0,104.0
276.8,104.0,104.0
277.9,104.0,104.0
278.9,102.0,102.0
280.0,104.0,104.0
281.1,104.0,104.0
282.1,104.0,104.0
283.2,104.0,104.0
284.2,104.0,104.0
285.3,104.0,104.0
286.4,104.0,104.0
287.4,104.0,104.0
288.5,104.0,104.0
289.6,104.0,104.0
290.6,104.0,104.0
291.7,104.0,104.0
292.7,104.0,104.0
293.8,104.0,104.0
294.9,104.0,104.0
295.9,104.0,104.0
297.0,104.0,104.0
298.1,104.0,104.0
299.1,104.0,104.0
300.2,104.0,104.0
301.2,104.0,104.0
302.3,104.0,104.0
303.4,104.0,104.0
304.4,104.0,104.0
305.5,104.0,104.0
306.6,104.0,104.0
307.6,104.0,104.0
308.7,104.0,104.0
309.7,104.0,104.0
310.8,104.0,104.0
311.9,104.0,104.0
312.9,104.0,104.0
314.0,104.0,104.0
315.1,104.0,104.0
316.1,104.0,104.0
317.2,104.0,104.0
318.2,104.0,104.0
319.3,104.0,104.0
320.4,104.0,104.0
321.4,104.0,104.0
322.5,104.0,104.0
323.6,104.0,104.0
324.6,104.0,104.0
325.7,104.0,104.0
326.8,104.0,104.0
327.8,104.0,104.0
328.9,104.0,104.0
329.9,104.0,104.0
331.0,104.0,104.0
332.1,104.0,104.0
333.1,104.0,104.0
334.2,104.0,104.0
335.3,104.0,104.0
336.3,104.0,104.0
337.4,102.0,102.0
338.4,104.0,104.0
339.5,104.0,104.0
340.6,104.0,104.0
341.6,104.0,104.0
342.7,104.0,104.0
343.7,104.0,104.0
344.8,104.0,104.0
345.9,104.0,104.0
346.9,104.0,104.0
348.0,104.0,104.0
349.1,104.0,104.0
350.1,104.0,104.0
351.2,104.0,104.0
352.3,104.0,104.0
353.3,104.0,104.0
354.4,104.0,104.0
355.5,104.0,104.0
356.5,104.0,104.0
357.6,104.0,104.0
358.7,104.0,104.0
359.7,104.0,104.0
360.8,104.0,104.0
361.8,104.0,104.0
362.9,104.0,104.0
364.0,104.0,104.0
365.0,104.0,104.0
366.1,104.0,104.0
367.2,104.0,104.0
368.2,104.0,104.0
369.3,104.0,104.0
370.3,104.0,104.0
371.4,104.0,104.0
372.5,104.0,104.0
373.5,104.0,104.0
374.6,104.0,104.0
375.7,104.0,104.0
376.7,104.0,104.0
377.8,104.0,104.0
378.8,104.0,104.0
379.9,104.0,104.0
381.0,104.0,104.0
382.0,104.0,104.0
383.1,104.0,104.0
384.1,104.0,104.0
385.2,104.0,104.0
386.3,104.0,104.0
387.4,104.0,104.0
388.4,104.0,104.0
389.5,104.0,104.0
390.5,104.0,104.0
391.6,104.0,104.0
392.7,104.0,104.0
393.7,104.0,104.0
394.8,104.0,104.0
395.9,104.0,104.0
396.9,104.0,104.0
398.0,104.0,104.0
399.0,104.0,104.0
400.1,104.0,104.0
401.2,104.0,104.0
402.2,104.0,104.0
403.3,104.0,104.0
404.4,104.0,104.0
405.4,104.0,104.0
406.5,104.0,104.0
407.5,104.0,104.0
408.6,104.0,104.0
409.7,104.0,104.0
410.7,104.0,104.0
411.8,104.0,104.0
412.9,104.0,104.0
413.9,104.0,104.0
415.0,104.0,104.0
416.0,104.0,104.0
417.1,104.0,104.0
418.2,104.0,104.0
419.2,104.0,104.0
420.3,104.0,104.0
421.4,104.0,104.0
422.4,104.0,104.0
423.5,104.0,104.0
424.5,104.0,104.0
425.6,104.0,104.0
426.7,104.0,104.0
427.7,104.0,104.0
428.8,104.0,104.0
429.9,104.0,104.0
430.9,104.0,104.0
432.0,104.0,104.0
433.1,104.0,104.0
434.1,104.0,104.0
435.2,104.0,104.0
436.2,104.0,104.0
437.3,104.0,104.0
438.4,104.0,104.0
439.4,104.0,104.0
440.5,104.0,104.0
441.6,104.0,104.0
442.6,104.0,104.0
443.7,104.0,104.0
444.8,104.0,104.0
445.8,104.0,104.0
446.9,104.0,104.0
